Booking_ID,Property_ID,Date_ID,Customer_ID,Host_ID,Revenue,Nights_Booked,Number_of_Guests,Cleaning_Fee,Service_Fee
35294,113,1427,1243,198,763.85,14,8,104.17,23.53
35295,1213,1473,3665,31,1113.81,21,8,46.14,115.13
35296,42,1791,1118,277,4096.88,8,1,74.82,46.82
35297,602,1030,1260,22,4967.22,11,5,57.7,82.54
35298,1422,713,1518,141,4225.34,15,1,157.75,147.7
35299,706,325,192,166,1773.96,16,3,27.91,54.13
35300,1339,1108,1412,198,3690.35,18,3,41.92,11.64
35301,737,1006,212,26,509.79,18,6,51.81,116.23
35302,1257,848,4534,155,1441.25,13,2,60.34,44.61
35303,1181,497,2417,220,4979.77,4,7,85.9,13.02
35304,731,1794,963,87,3098.52,14,8,144.3,85.5
35305,17,429,915,33,4514.19,1,5,147.77,133.09
35306,469,1746,3678,178,1226.6,7,7,128.75,41.96
35307,1345,328,2542,50,3672.35,12,6,74.07,104.92
35308,1353,860,3298,28,2067.06,3,8,79.02,131.96
35309,1284,1341,2121,42,4755.44,5,3,153.36,136.3
35310,25,1364,2018,120,3961.02,20,4,34.33,38.89
35311,875,585,1232,33,204.74,10,4,34.55,127.64
35312,941,1684,4482,112,4795.12,3,7,199.88,34.38
35313,785,1043,4931,67,3640.6,7,6,86.06,127.87
35314,160,846,637,227,673.98,6,6,25.04,85.51
35315,677,704,3632,286,4482.41,17,1,139.58,62.69
35316,735,1087,2373,42,3701.32,18,1,108.11,126.16
35317,1190,1036,3496,27,1315.29,13,7,38.02,90.55
35318,619,704,3648,89,726.13,11,5,170.75,136.55
35319,184,514,4901,124,1977.81,2,8,77.62,26.52
35320,415,673,840,227,1433.76,15,5,108.95,50.92
35321,567,537,3535,95,2801.66,19,7,184.03,58.45
35322,1244,748,1679,114,3320.58,5,4,128.59,92.98
35323,934,1637,2071,29,1421.65,15,7,54.26,141.67
35324,655,1664,3360,79,4655.71,3,3,150.34,123.77
35325,1390,535,1950,71,1861.46,6,4,131.31,96.28
35326,283,1448,4016,113,1309.76,15,5,146.44,74.75
35327,1416,1400,2381,240,4261.38,10,3,94.35,52.84
35328,830,1360,3187,99,2727.23,9,7,94.88,90.35
35329,803,107,4452,9,2158.71,5,5,124.95,138.21
35330,1002,1420,2326,248,4579.98,20,6,186.63,113.77
35331,298,1431,2763,89,3727.77,18,5,39.17,73.17
35332,1212,1324,4002,197,3631.87,2,5,147.88,33.13
35333,552,325,2495,244,308.99,15,2,97.88,97.92
35334,1313,1315,4310,180,1765.59,20,6,167.38,122.25
35335,876,1484,2270,106,1250.36,13,5,101.77,118.59
35336,150,1525,2220,150,4639.12,21,8,118.26,136.53
35337,1378,1378,2938,147,4475.17,3,1,100.14,146.44
35338,580,1219,2751,163,3009.15,5,4,33.48,53.66
35339,264,1426,3357,254,1404.61,4,8,90.05,12.82
35340,712,1266,3459,174,468.77,11,7,69.81,32.02
35341,1223,1257,795,166,4744.88,11,7,170.44,57.26
35342,727,747,4680,4,3356.54,19,1,186.39,59.04
35343,1031,1421,2844,133,1104.83,2,2,72.57,75.39
35344,58,502,4912,48,2765.5,11,8,85.63,45.45
35345,1402,1615,3324,173,1963.06,16,4,57.52,29.77
35346,63,395,4931,174,4778.58,4,3,78.09,136.88
35347,767,943,3742,25,960.13,7,7,34.09,79.46
35348,1473,300,2305,61,4294.62,11,2,144.33,67.76
35349,21,500,4674,294,3731.5,9,4,130.57,74.3
35350,1149,700,3658,218,2811.87,15,4,40.63,59.06
35351,10,377,46,284,3331.82,19,2,187.58,90.6
35352,11,650,1543,169,725.47,5,7,158.07,110.96
35353,1381,932,4570,264,2027.21,20,7,107.39,66.02
35354,866,40,3438,99,4472.79,14,5,172.81,143.3
35355,1048,69,3044,60,2697.76,18,7,99.2,31.0
35356,154,1301,4929,228,4578.07,5,1,122.52,115.13
35357,1409,887,4614,25,2629.1,18,8,127.04,11.35
35358,1446,866,2742,108,4954.56,13,1,184.85,10.51
35359,1000,118,3033,207,4994.71,13,6,158.05,130.19
35360,224,1019,3719,220,3870.22,2,1,122.46,33.62
35361,385,480,286,216,1494.15,13,2,78.89,75.98
35362,350,1537,2366,228,1913.23,19,2,57.71,88.23
35363,1159,1052,4819,184,1237.32,7,6,61.49,60.81
35364,436,1504,556,208,4650.37,7,4,89.76,95.69
35365,806,953,2428,131,4415.12,2,1,165.46,131.53
35366,253,134,705,162,4783.6,6,4,151.51,68.41
35367,720,246,4420,39,2653.71,15,2,114.13,31.93
35368,369,1376,1574,30,4359.49,1,7,32.46,115.61
35369,342,179,1162,194,4286.4,3,1,54.96,49.77
35370,1157,897,3215,236,1604.33,5,8,171.2,111.52
35371,752,584,972,99,884.13,2,6,188.28,92.82
35372,350,1122,3881,245,1934.51,13,4,136.76,148.9
35373,1173,680,4777,89,3245.04,17,7,55.95,70.22
35374,1081,1090,3160,128,2016.13,1,2,176.17,133.47
35375,540,463,2218,143,2762.1,3,1,173.81,141.12
35376,1375,553,2684,98,3833.47,3,5,105.89,83.7
35377,735,277,1446,13,2192.94,7,1,160.5,54.54
35378,1184,454,2640,9,4139.19,7,3,115.8,133.98
35379,24,991,3183,126,1503.83,5,6,186.38,100.08
35380,700,365,575,81,831.93,4,6,71.61,114.95
35381,865,1764,3226,201,1124.71,14,5,105.97,82.13
35382,278,422,2239,275,2443.84,19,2,144.52,42.95
35383,1338,1035,3659,189,2922.95,12,5,155.65,77.58
35384,570,252,3136,57,2365.29,6,5,182.26,95.02
35385,186,1817,1740,295,3604.53,13,8,113.67,130.84
35386,186,1395,1338,93,2587.93,9,5,108.48,147.98
35387,621,852,3995,91,1935.6,14,5,94.44,56.58
35388,1085,281,4317,50,562.31,19,7,51.8,43.02
35389,1391,345,1391,199,3961.27,21,2,152.64,144.4
35390,314,710,2042,118,2707.63,17,1,57.63,36.27
35391,767,1655,4693,236,4413.44,16,4,92.34,72.78
35392,291,838,1253,57,2882.01,6,3,147.16,114.66
35393,421,975,1892,252,100.62,10,7,50.96,128.16
35394,183,140,650,146,713.48,17,6,73.14,100.63
35395,1419,576,1701,212,731.58,17,8,23.2,148.14
35396,1445,405,164,184,760.76,8,8,189.71,92.75
35397,580,107,3480,131,1758.77,8,4,43.92,70.92
35398,379,255,3993,210,827.63,17,6,58.83,122.12
35399,535,1615,1603,136,482.03,13,8,77.68,13.89
35400,859,64,697,87,1494.9,15,2,130.4,83.78
35401,1329,527,4176,297,4296.26,7,5,27.42,47.17
35402,1499,1506,2586,159,910.88,21,5,79.69,131.0
35403,1281,1046,772,120,3865.66,21,6,116.15,90.66
35404,806,1383,2380,211,2433.92,16,5,104.66,89.29
35405,1268,150,4519,66,3805.81,19,4,120.13,129.56
35406,54,114,2978,55,353.61,19,3,145.86,143.1
35407,949,1197,2496,90,1508.68,14,8,162.64,47.99
35408,268,766,4915,207,2736.98,12,5,34.16,92.94
35409,329,1282,3247,14,4375.39,17,3,193.16,81.47
35410,548,851,3580,238,3777.1,6,5,122.16,144.11
35411,303,808,2868,142,2612.66,6,5,96.14,121.02
35412,896,740,2375,203,4460.59,8,4,175.71,66.47
35413,3,817,904,295,1694.61,18,5,75.36,142.41
35414,1457,1403,1459,36,2639.58,11,2,103.53,28.41
35415,1263,1815,3533,193,2789.07,1,4,123.5,132.84
35416,1124,386,4076,246,3048.41,19,4,114.68,96.94
35417,183,1490,4192,35,297.91,1,7,166.09,92.45
35418,552,893,4812,77,3899.33,5,1,60.55,128.34
35419,1270,900,4321,84,1923.07,13,7,97.98,107.53
35420,1392,780,1242,126,158.65,6,7,35.84,101.26
35421,350,1594,4032,225,3178.16,4,6,48.25,86.74
35422,1287,698,1870,217,3758.83,8,8,189.82,69.03
35423,973,920,4637,128,4748.43,21,6,154.16,136.89
35424,497,190,3869,91,4815.62,13,7,31.68,13.8
35425,1050,1132,2539,56,458.01,21,4,95.44,77.37
35426,344,1505,1383,157,388.19,21,8,74.61,101.62
35427,313,1257,4652,75,1636.4,3,8,103.76,21.01
35428,675,1684,284,266,3823.75,5,4,127.0,121.88
35429,329,1641,4061,193,3905.57,9,1,66.94,91.74
35430,914,32,3918,133,1625.08,6,3,23.21,86.75
35431,1415,287,3477,51,933.6,15,4,195.33,48.16
35432,170,964,700,280,3540.4,18,6,44.75,121.89
35433,1375,938,1292,216,3499.65,7,8,151.4,21.3
35434,636,1731,3298,194,4161.24,21,7,171.67,79.52
35435,74,1688,4084,128,2217.59,19,3,92.51,20.4
35436,499,878,4120,80,2709.69,21,3,143.44,149.83
35437,1428,1529,3811,205,4157.44,16,4,76.85,126.54
35438,255,708,3318,195,1197.59,15,3,83.1,24.52
35439,65,612,4282,219,574.86,7,8,80.02,135.53
35440,661,117,3527,248,1666.62,12,6,113.35,49.07
35441,1246,812,536,212,1614.36,16,7,110.45,89.6
35442,933,1220,1730,180,787.59,15,6,118.37,140.56
35443,1274,928,4245,87,2207.35,2,8,99.26,140.62
35444,988,1017,4055,113,2145.59,16,7,115.83,28.75
35445,179,1021,859,211,225.73,20,8,38.84,66.23
35446,1088,545,4649,75,4727.85,13,5,168.09,36.45
35447,234,831,326,260,4114.94,3,2,173.18,120.1
35448,1005,1624,4261,271,1263.63,2,1,124.2,128.45
35449,569,25,4798,93,1528.08,3,7,157.35,97.93
35450,817,1663,560,62,936.87,5,8,144.02,99.01
35451,187,1701,1054,10,2942.51,3,6,183.72,70.04
35452,1212,605,4715,168,599.27,16,1,179.53,17.05
35453,585,1761,2423,148,3376.52,18,2,64.32,77.81
35454,1490,1429,3683,257,3266.59,10,6,37.27,82.24
35455,1316,1601,3123,109,2611.09,18,2,156.17,142.23
35456,664,406,3867,84,520.73,3,2,145.52,91.34
35457,710,976,3455,197,1111.66,11,3,53.78,118.39
35458,409,316,2056,243,2601.06,6,2,98.98,143.34
35459,363,1684,4782,68,2952.99,19,5,138.37,20.78
35460,1249,160,4141,84,4185.16,17,2,187.44,88.71
35461,158,568,3710,120,4706.91,12,2,147.28,134.54
35462,783,640,532,242,131.49,7,7,135.27,43.41
35463,443,406,44,43,1904.79,15,5,78.45,53.83
35464,434,1729,172,57,2902.0,4,6,129.53,64.82
35465,1342,1788,672,58,427.71,4,2,142.69,107.58
35466,717,1765,50,263,2304.24,16,2,110.72,80.04
35467,435,831,4817,33,450.73,21,2,169.51,30.3
35468,1355,781,3234,29,2862.9,12,5,164.56,134.78
35469,1433,619,104,94,3675.49,21,3,164.51,11.34
35470,807,277,1934,87,550.19,6,3,41.34,88.92
35471,858,448,427,142,3405.7,8,6,173.6,53.13
35472,905,911,227,128,3476.09,20,5,152.6,125.26
35473,760,1306,3922,98,2420.38,16,7,64.18,115.87
35474,338,1601,585,158,4166.17,10,6,147.67,104.48
35475,1475,149,4817,156,1119.75,12,4,103.61,16.39
35476,298,875,4263,283,1850.63,18,4,74.89,127.16
35477,403,19,1451,78,3001.26,11,3,87.11,108.4
35478,449,461,646,17,4837.2,5,1,39.28,97.23
35479,1155,160,3879,248,820.08,14,5,57.18,128.22
35480,278,1202,889,274,4571.31,5,1,146.84,102.01
35481,1261,547,1408,57,2011.01,16,6,103.44,103.74
35482,293,1728,3095,165,142.95,12,7,85.69,127.26
35483,398,1546,4236,239,803.91,18,7,190.55,129.24
35484,666,941,2553,148,1783.94,2,5,149.25,131.99
35485,1219,78,2310,258,4659.3,10,8,68.31,15.87
35486,287,1330,4771,258,4363.22,20,6,37.45,56.99
35487,57,1596,1172,241,2418.55,2,1,141.88,94.22
35488,631,507,1778,155,1806.67,19,2,95.46,105.88
35489,1167,400,4478,264,890.06,14,4,141.73,41.85
35490,817,1737,1026,183,4648.01,13,5,103.87,33.84
35491,251,156,4145,256,1554.02,4,4,139.21,16.69
35492,383,849,543,23,2229.86,17,2,185.8,129.72
35493,200,1586,481,136,4138.3,4,8,104.17,59.85
35494,272,236,4238,151,2293.15,15,1,187.84,36.41
35495,943,166,4709,215,381.52,13,7,196.81,144.48
35496,638,559,3162,149,4766.28,18,7,123.95,28.73
35497,81,109,1973,64,1821.76,1,2,98.9,116.58
35498,809,1077,1888,163,2125.05,10,8,136.54,44.75
35499,354,380,419,70,3094.49,2,2,154.81,113.24
35500,12,265,22,60,948.93,4,1,57.56,103.25
35501,2,166,1967,25,1737.73,1,7,107.08,81.91
35502,1404,557,4342,135,3959.25,18,2,103.98,115.04
35503,997,1124,4609,286,754.6,11,2,126.35,117.56
35504,757,915,1103,266,4556.8,12,7,123.81,40.23
35505,408,638,1551,210,313.53,12,6,61.67,42.11
35506,642,398,423,121,2905.03,9,1,90.76,137.25
35507,425,1353,2417,80,2095.7,13,7,47.98,145.27
35508,209,438,1354,241,2813.92,3,6,125.21,41.04
35509,1248,951,2630,119,1787.31,6,8,153.29,60.19
35510,38,150,3987,142,3068.65,17,5,27.75,126.08
35511,1233,1439,2803,20,3824.11,19,5,96.75,123.3
35512,1225,746,582,176,251.11,10,1,54.28,130.74
35513,445,1354,44,209,2569.35,9,1,133.78,18.31
35514,1181,946,4010,110,2451.4,16,4,178.58,67.92
35515,597,978,912,160,1381.18,6,2,91.98,95.91
35516,1436,809,3023,41,859.22,3,6,69.16,81.79
35517,1332,909,2791,179,1507.43,15,4,85.46,43.03
35518,1069,1011,3323,118,2145.19,16,7,192.22,31.5
35519,192,724,2459,17,1835.1,8,7,115.21,109.56
35520,1410,12,4738,216,1975.82,5,7,29.35,47.5
35521,1355,625,3697,257,646.04,10,7,151.84,47.38
35522,967,1822,290,250,4371.53,3,2,164.24,138.75
35523,964,1220,2801,188,3280.15,16,2,75.59,70.54
35524,236,1389,1858,69,2298.96,8,6,77.02,11.44
35525,625,817,832,77,2780.24,13,4,128.48,29.37
35526,284,749,723,111,4015.1,7,2,143.68,59.96
35527,1159,772,4495,188,377.82,11,3,163.56,146.99
35528,227,5,4675,142,4275.05,12,1,101.88,107.07
35529,169,141,728,42,4503.66,11,5,43.69,48.66
35530,1403,1253,4556,244,4426.64,11,6,137.03,136.67
35531,267,780,2267,174,4971.15,15,2,28.29,59.67
35532,78,1385,3545,130,4776.66,17,4,131.5,83.93
35533,143,177,4277,194,1155.36,20,8,95.36,13.79
35534,1150,1819,951,41,4120.25,6,5,107.95,77.82
35535,1413,309,2012,18,2379.78,13,4,118.04,110.52
35536,1363,768,2838,81,998.79,7,5,181.68,41.69
35537,1495,839,2460,282,1092.82,19,4,92.25,117.6
35538,759,785,2587,296,2715.86,7,5,141.64,137.72
35539,1063,228,2264,130,4058.7,12,5,129.99,132.0
35540,435,94,47,100,1822.83,15,2,115.57,39.25
35541,246,1120,4441,198,2181.59,18,6,146.55,70.44
35542,407,1136,2985,35,2948.78,3,2,41.41,34.08
35543,371,173,2516,197,3712.23,14,1,182.43,97.56
35544,1361,1217,2663,233,1905.92,16,7,41.81,130.14
35545,10,530,3137,25,2626.52,16,5,70.42,26.5
35546,1104,373,4376,99,3365.98,3,2,27.01,43.78
35547,667,1245,4783,278,1939.01,10,6,119.92,22.86
35548,1064,1660,3848,177,2396.83,2,8,159.8,62.96
35549,111,1311,1876,62,4142.13,8,8,148.39,112.0
35550,91,232,2887,213,3894.25,8,3,159.42,128.99
35551,1324,1044,3154,187,4705.54,12,8,183.55,139.76
35552,1203,107,1960,95,3607.46,15,6,172.16,97.44
35553,1258,1224,203,228,3363.02,18,7,122.97,18.0
35554,1048,703,2187,113,3228.08,1,5,92.53,54.87
35555,141,122,2137,55,891.45,12,1,78.08,90.87
35556,679,1050,700,279,2740.03,21,4,79.82,140.89
35557,1329,1757,31,150,61.68,21,8,158.06,101.31
35558,562,512,1377,215,112.96,11,2,114.56,149.64
35559,1429,876,3680,97,2515.42,11,1,78.97,113.14
35560,1322,161,3090,280,2688.62,2,7,97.0,66.59
35561,784,1219,2900,143,726.74,20,1,72.38,51.44
35562,982,1484,2372,244,1719.8,11,2,112.87,74.67
35563,1325,55,770,226,4607.47,3,8,67.12,63.85
35564,649,391,899,276,413.81,2,8,73.56,49.66
35565,655,1047,1624,52,1835.74,19,5,70.7,24.96
35566,419,1375,152,80,2509.69,8,3,159.04,137.49
35567,744,912,4811,233,3668.7,7,3,91.2,49.55
35568,405,213,3146,153,2047.45,13,3,160.92,30.45
35569,618,583,2168,87,1334.58,8,5,198.59,77.66
35570,1130,676,3847,219,1505.82,15,4,84.79,104.61
35571,584,1046,2396,283,1276.33,14,3,53.15,41.7
35572,465,1818,3668,257,2984.56,20,2,40.59,96.17
35573,277,1218,4554,292,3751.0,14,7,199.82,142.79
35574,443,1011,2804,31,1536.57,18,1,120.61,19.04
35575,73,947,2754,275,3213.82,18,2,80.8,96.29
35576,155,1204,4009,229,2389.87,14,7,89.28,111.97
35577,732,464,2203,75,4345.22,15,6,30.44,115.6
35578,948,1788,3855,31,532.58,5,1,157.09,112.68
35579,2,1226,2437,60,4726.76,8,4,89.12,83.52
35580,1332,1281,3110,120,4179.97,2,5,110.72,22.99
35581,1354,1123,3894,275,1972.51,4,4,152.24,48.84
35582,1298,1007,4850,10,2112.96,13,6,111.56,67.26
35583,813,28,1165,282,655.43,19,5,63.7,106.38
35584,668,568,4547,235,3303.19,21,3,25.59,92.07
35585,517,1559,3523,7,2267.59,14,8,148.48,45.13
35586,906,517,1899,130,1862.57,10,3,145.73,83.22
35587,84,1466,1020,203,4616.4,4,2,50.75,131.62
35588,740,22,2729,40,3354.76,3,1,169.57,141.19
35589,243,1525,2043,130,4300.67,18,7,177.36,128.62
35590,1471,874,653,300,2812.63,8,1,134.29,71.23
35591,451,21,2598,79,4948.96,21,6,41.53,35.09
35592,661,1595,3175,57,4824.72,11,4,139.9,90.32
35593,1451,1357,3047,195,2785.05,5,2,137.29,83.79
35594,935,1284,4310,267,4017.65,21,2,135.08,58.15
35595,786,413,1230,7,4397.7,15,7,70.32,106.25
35596,1054,957,2006,130,685.72,11,3,198.9,100.89
35597,1295,1055,3902,217,4152.72,3,3,116.68,66.91
35598,816,1428,99,222,1974.29,9,1,39.12,119.77
35599,179,763,2965,299,2104.57,10,2,109.89,94.42
35600,1048,984,4380,253,4360.3,5,4,145.06,142.74
35601,187,244,4021,266,2814.64,8,8,99.59,121.88
35602,1332,137,3010,166,2727.43,15,3,87.85,22.57
35603,1170,940,2160,12,3898.29,7,6,128.27,147.24
35604,1061,461,2375,294,1926.19,6,4,130.67,126.54
35605,1084,1068,2206,182,2679.9,14,3,57.13,75.21
35606,962,681,4831,212,2676.15,20,3,48.46,59.02
35607,117,1560,4450,145,4357.81,4,6,103.68,128.47
35608,469,1625,2741,119,1398.92,18,6,51.86,140.85
35609,416,231,3,127,737.02,10,2,109.55,16.5
35610,473,1566,3918,274,2692.61,4,3,106.2,91.99
35611,1376,80,3660,166,200.88,13,8,34.67,146.13
35612,103,389,1063,93,1192.48,2,8,76.7,97.93
35613,379,255,4171,47,3850.32,18,7,27.3,143.18
35614,345,779,2301,221,4627.28,8,1,73.8,40.69
35615,1349,1237,4576,35,4728.04,1,8,78.44,112.49
35616,54,660,2331,219,467.68,11,6,117.47,72.23
35617,1408,373,4838,255,97.57,1,8,80.56,65.83
35618,138,939,1155,82,2271.15,11,3,73.45,113.78
35619,1487,617,3586,115,1401.5,5,7,115.37,110.71
35620,412,959,4091,34,4074.1,6,3,120.2,130.76
35621,1327,1732,50,9,1515.4,1,5,133.49,102.8
35622,574,940,1590,240,3284.64,21,6,198.04,121.24
35623,390,258,10,26,2268.72,9,2,58.58,78.47
35624,1196,1350,3148,30,2636.1,6,6,122.75,90.93
35625,1167,762,3484,225,2646.83,18,3,194.62,71.51
35626,345,152,3096,63,3896.29,10,2,172.96,45.02
35627,181,556,528,243,1670.54,17,3,162.59,10.33
35628,212,704,1082,266,1935.91,8,2,91.5,46.73
35629,524,27,2855,77,3809.28,12,2,30.93,120.37
35630,792,282,3624,295,638.27,2,6,50.54,21.89
35631,1116,327,1117,63,4962.82,10,6,140.26,138.8
35632,238,1071,106,91,700.63,18,4,182.06,18.31
35633,1020,858,2889,182,2279.7,19,5,119.08,112.3
35634,1303,450,2724,216,2745.81,17,2,107.43,105.74
35635,683,975,4363,294,3282.77,21,8,177.8,22.56
35636,1212,1367,2782,195,1368.57,6,7,46.11,121.74
35637,1326,1625,4068,176,3724.19,16,4,37.65,21.53
35638,472,1680,1843,68,411.2,13,4,95.6,27.73
35639,1087,262,1915,234,815.95,1,2,43.08,41.81
35640,10,1078,4199,128,365.17,11,4,64.07,55.72
35641,961,183,1324,123,875.48,2,4,148.04,40.17
35642,1003,1336,4571,55,4856.39,9,5,26.28,96.3
35643,259,417,4642,128,2817.56,2,4,76.15,134.3
35644,1421,904,2721,235,3078.4,3,2,160.74,147.67
35645,169,1777,1701,186,4134.26,13,1,41.85,121.13
35646,719,27,3440,56,1284.46,18,8,97.02,52.44
35647,328,1616,4300,91,2915.23,17,1,124.74,133.52
35648,328,492,4317,291,2131.41,6,2,186.13,125.74
35649,395,190,4410,134,4369.98,7,4,189.59,22.3
35650,531,1286,1819,237,3031.52,5,8,194.11,30.82
35651,475,1647,3133,46,2728.58,18,7,152.01,15.27
35652,970,853,4679,287,1309.47,7,1,64.73,87.97
35653,273,774,3873,119,4296.28,7,1,164.0,104.48
35654,967,741,60,94,3080.13,12,2,157.33,105.16
35655,600,1691,321,259,1398.4,13,6,86.66,147.11
35656,51,1113,1,265,1025.16,16,1,86.57,56.07
35657,731,683,4509,11,219.12,17,8,187.28,41.57
35658,1489,1274,653,144,4032.81,20,1,54.98,53.11
35659,861,288,2608,82,3807.7,6,3,170.81,79.18
35660,933,1711,1341,296,1643.47,21,8,131.42,111.08
35661,899,1029,2933,42,438.97,11,7,194.98,89.72
35662,486,1298,1985,208,3191.58,16,4,172.06,27.9
35663,1203,1094,3094,94,843.09,15,8,88.92,31.55
35664,96,1187,4096,29,1970.95,7,5,177.38,106.74
35665,50,1215,1543,38,3334.76,18,6,68.87,146.28
35666,1496,921,3322,94,2629.13,14,2,71.45,138.0
35667,485,650,2425,27,251.05,5,1,184.51,136.96
35668,175,1783,3502,187,4808.71,12,5,103.67,144.64
35669,1178,241,2468,12,1302.41,1,1,34.9,134.97
35670,889,1451,713,129,2209.15,14,5,110.1,82.15
35671,440,1722,2875,5,4668.82,8,3,101.9,54.51
35672,1291,1547,1835,69,2878.2,7,5,187.09,64.7
35673,220,1430,3097,159,1222.47,19,7,155.19,121.52
35674,1450,1480,3062,32,568.06,3,6,133.04,76.4
35675,849,53,1285,236,4410.15,1,8,43.92,27.39
35676,1136,1824,3889,23,542.98,11,7,102.45,79.68
35677,511,524,2838,270,4790.59,9,1,54.92,11.87
35678,960,225,3311,198,4406.44,8,2,78.38,99.83
35679,1397,1404,269,234,4233.59,5,2,73.6,30.03
35680,1074,584,4994,125,3850.86,8,4,66.9,86.23
35681,1309,121,3171,248,4462.7,18,1,35.74,130.59
35682,1028,981,267,259,1670.67,17,6,167.06,148.65
35683,457,205,4628,121,4792.91,2,3,38.07,107.35
35684,1333,1480,3186,152,3797.65,5,4,143.94,70.09
35685,318,625,4965,45,3559.86,13,5,171.39,116.37
35686,1482,301,3623,249,2525.48,6,5,194.87,105.86
35687,1443,1370,1963,256,1971.84,8,5,135.79,38.4
35688,1438,564,3087,21,277.16,19,3,124.84,64.79
35689,1188,910,2123,228,1954.23,16,7,192.53,73.55
35690,1162,1517,4782,183,532.0,9,5,51.82,59.38
35691,796,419,1236,172,340.59,15,5,169.98,96.47
35692,641,388,1655,31,1789.33,8,8,44.02,121.58
35693,772,219,2363,294,2748.48,16,7,41.85,134.54
35694,266,94,3032,260,602.25,20,5,99.06,116.86
35695,610,205,4791,11,2374.62,21,5,91.58,77.63
35696,1476,823,4304,121,181.2,3,1,145.57,115.9
35697,176,1662,4037,152,4308.91,11,1,99.39,57.68
35698,1422,893,1719,89,266.43,19,4,54.68,63.63
35699,1235,1102,2588,153,2613.03,6,2,156.87,51.99
35700,226,1296,886,230,905.58,13,2,151.35,68.01
35701,890,1567,2832,40,401.31,9,8,24.83,54.31
35702,1067,260,4909,144,464.55,10,7,140.94,88.76
35703,1233,1296,4545,95,2994.6,3,6,163.19,39.16
35704,1254,1548,3132,146,1712.28,13,4,162.02,142.56
35705,166,308,810,268,4484.87,16,2,190.19,26.55
35706,541,827,2157,205,4647.2,14,1,114.04,53.84
35707,253,998,2822,28,843.86,4,7,191.94,11.36
35708,1208,1088,567,68,2512.57,5,3,76.6,51.75
35709,603,329,775,75,3875.06,15,3,141.47,110.59
35710,488,1151,1666,9,2976.14,7,5,138.11,123.28
35711,914,273,3489,72,3051.57,3,6,127.66,108.38
35712,714,907,4933,89,1633.0,18,8,192.61,136.14
35713,1051,1093,2345,74,2127.97,2,1,184.98,54.62
35714,296,237,3684,18,1357.76,15,5,66.87,40.98
35715,1123,144,3826,236,2700.65,13,5,20.74,112.19
35716,131,1662,753,50,4393.09,7,5,166.19,60.12
35717,1,1260,1487,38,2759.84,15,6,47.83,136.74
35718,926,1515,4507,80,119.57,2,5,41.99,144.11
35719,1214,1485,1612,117,4960.78,11,5,158.74,120.17
35720,752,392,152,148,2593.22,13,6,180.74,146.14
35721,1066,336,4114,37,4657.55,5,6,90.85,113.2
35722,1100,654,4408,50,689.94,10,8,35.7,20.1
35723,862,260,3235,66,3953.24,20,6,108.91,105.01
35724,601,1377,3525,17,4452.98,6,6,61.81,60.26
35725,84,769,4190,251,3063.84,6,1,155.54,111.32
35726,544,726,4248,259,4641.47,13,4,36.54,79.18
35727,1058,1350,4281,166,261.61,20,1,93.57,122.99
35728,1058,1149,2189,267,1882.96,13,7,69.18,130.29
35729,349,91,248,164,1757.5,14,7,67.15,100.38
35730,1203,31,949,201,666.13,10,5,73.32,28.52
35731,1250,1454,3592,38,255.83,17,3,161.4,86.08
35732,1294,647,928,188,3758.82,2,2,138.34,92.48
35733,1413,518,4945,79,2778.02,18,3,127.52,60.38
35734,438,357,2258,267,1464.11,12,5,65.36,40.2
35735,1482,1590,3027,140,980.38,2,7,143.89,15.56
35736,807,1075,19,284,443.05,6,3,44.89,73.81
35737,739,763,2918,166,4058.75,14,8,92.26,28.69
35738,1175,5,4857,249,3893.3,2,5,31.69,60.76
35739,69,1035,1622,32,1427.01,2,3,39.7,73.05
35740,415,1523,4284,205,2043.3,6,8,68.56,22.54
35741,140,174,3850,232,3401.61,13,2,94.42,147.36
35742,40,729,2659,38,2330.94,2,7,79.46,51.74
35743,105,338,2159,4,903.3,8,2,176.03,131.59
35744,1265,1565,3144,246,2863.8,8,5,168.83,116.42
35745,713,1415,590,299,3189.96,20,3,65.33,54.18
35746,1486,794,184,94,4573.81,9,6,160.66,82.8
35747,520,1713,3325,66,863.29,19,2,128.03,19.12
35748,37,263,1694,192,1110.56,5,2,88.9,43.85
35749,332,512,1653,298,4128.48,1,8,134.61,136.48
35750,247,393,2361,271,2598.83,5,7,82.34,147.79
35751,658,268,3348,28,3677.73,21,5,163.17,80.72
35752,1204,895,3509,27,689.0,15,1,151.13,66.6
35753,848,1077,1039,221,4379.12,17,8,34.58,32.47
35754,114,1050,4110,18,364.29,3,4,172.73,90.96
35755,1105,1681,1334,118,3820.42,15,6,173.52,56.6
35756,203,902,1474,220,233.79,1,7,111.37,149.61
35757,840,638,4710,297,1814.12,18,4,59.76,19.83
35758,1210,1146,977,228,806.87,3,3,82.46,47.46
35759,522,169,407,32,4226.79,16,4,117.27,61.35
35760,230,216,1532,73,142.22,3,5,71.21,64.97
35761,26,1638,1263,261,1471.97,15,6,125.72,93.1
35762,233,233,2447,129,2885.51,13,2,180.84,81.85
35763,1182,1288,1370,194,793.74,8,8,122.17,43.16
35764,1257,570,1459,15,896.74,15,2,84.39,101.19
35765,1265,1044,4559,288,3425.12,6,7,175.67,53.88
35766,901,242,2629,199,1662.92,14,7,110.78,108.59
